measurement_id,x,y,z,var_r,var_z
917,-573.972168,-319.825592,96.7242889,3.85115964e-05,0.119999997
918,-477.618652,-451.577454,74.728241,4.00113422e-05,0.119999997
919,341.278625,-565.395813,187.387283,4.07610059e-05,0.119999997
920,664.630371,-1.52981997,189.357208,6.72525784e-05,0.119999997
921,658.772949,0.221062109,187.510132,3.03377965e-05,0.119999997
922,-656.888367,-9.4299202,297.023773,3.78261611e-05,0.119999997
923,-415.121674,515.121948,657.983887,4.80909548e-05,0.119999997
924,-59.6745491,661.92511,833.408813,6.71124435e-05,0.119999997
925,-61.6829262,655.960571,825.897522,3.0856987e-05,0.119999997
926,-545.8349,371.57428,806.944702,4.00872195e-05,0.119999997
927,-598.697571,280.365021,923.908569,6.39674618e-05,0.119999997
928,-279.521667,-109.37207,1215.5,0.479438841,0
929,-259.257812,-237.229843,1218.5,0.479888856,0
930,267.553772,-174.231094,1215.5,0.478121698,0
931,267.768188,-174.716263,1218.5,0.478580683,0
932,252.286362,29.7819595,1215.5,0.478320032,0
933,253.38797,30.1121521,1218.5,0.478489608,0
934,301.98465,130.13179,1218.5,0.47999993,0
935,296.777222,198.57872,1218.5,0.478794038,0
936,88.9630356,274.863495,1215.5,0.479379416,0
937,-108.91629,372.256897,1218.5,0.478712559,0
938,-137.650146,218.093399,1215.5,0.479831725,0
939,-216.717255,222.300491,1215.5,0.479165286,0
940,-410.087219,-209.610367,1224.5,0.479499072,0
941,-355.812347,-199.219101,1224.5,0.479985476,0
942,-118.509529,-426.828003,1221.5,0.479955316,0
943,369.785767,183.748672,1224.5,0.479086757,0
944,-407.4375,256.740356,1224.5,0.478565544,0
945,-406.921143,255.681335,1221.5,0.478498012,0
946,89.0233688,-605.437866,1218.5,0.479941249,0
947,-339.634308,-68.7460785,1495.5,0.479697049,0
948,-74.7107315,-232.580841,1498.5,0.479301095,0
949,-36.2936592,-252.853928,1498.5,0.479671866,0
950,7.77449417,-241.624329,1495.5,0.479505777,0
951,189.454422,-167.791107,1498.5,0.479526669,0
952,305.641724,-239.976318,1495.5,0.479685187,0
953,307.355072,53.4705238,1498.5,0.479997486,0
954,114.127815,338.220673,1495.5,0.479733258,0
955,-155.93512,276.396912,1498.5,0.478888959,0
956,-136.511276,228.054962,1495.5,0.479141623,0
957,-260.637939,281.846436,1498.5,0.478891045,0
958,-270.308472,39.6764374,1498.5,0.479603976,0
959,-455.4758,-157.786728,1504.5,0.478659719,0
960,-454.606873,-158.477539,1501.5,0.478434414,0
961,-300.436554,-312.140045,1501.5,0.479346186,0
962,-158.040726,-523.289124,1501.5,0.479921639,0
963,367.61203,173.124939,1501.5,0.478925556,0
964,460.227173,211.182953,1501.5,0.479328156,0
965,374.419617,233.010864,1504.5,0.478720129,0
966,373.312256,232.524963,1501.5,0.478279859,0
967,-122.609169,463.688995,1504.5,0.479768842,0
968,-514.347168,-227.228317,1495.5,0.478831083,0
969,-515.047852,-227.137207,1498.5,0.478508681,0
970,-157.431137,-521.7854,1498.5,0.47953403,0
971,-457.089996,370.768494,1495.5,0.479999661,0
972,-385.872345,-7.83822441,1798.5,0.479315072,0
973,-245.873474,-108.078339,1795.5,0.47997722,0
974,-79.7906189,-282.072083,1795.5,0.479118586,0
975,-36.3780022,-304.78775,1798.5,0.479997158,0
976,19.5103226,-290.520355,1798.5,0.478839517,0
977,234.789581,-191.473572,1795.5,0.47906813,0
978,362.843933,84.6591949,1798.5,0.478572249,0
979,-97.7589188,222.520584,1795.5,0.477991551,0
980,-143.972046,283.741608,1798.5,0.479991823,0
981,-168.880997,339.915741,1798.5,0.479991108,0
982,-97.8676605,223.35614,1798.5,0.478686601,0
983,-197.597565,149.604126,1798.5,0.479968756,0
984,-325.988312,44.0164413,1798.5,0.479223549,0
985,-285.962952,20.5749168,1795.5,0.47991097,0
986,-256.825073,19.6808376,1795.5,0.479839891,0
987,-537.928406,-83.4896317,1801.5,0.479901969,0
988,-333.302368,-394.216248,1801.5,0.479640424,0
989,332.988007,-320.048462,1801.5,0.479371011,0
990,434.578857,224.739868,1804.5,0.479635268,0
991,458.411835,263.489136,1804.5,0.479865521,0
992,143.976227,408.140656,1804.5,0.478630126,0
993,143.520798,407.054932,1801.5,0.478367865,0
994,-303.359833,347.719574,1804.5,0.47993201,0
995,-630.330994,-232.205261,1795.5,0.479912132,0
996,-204.061523,-622.265015,1795.5,0.478823602,0
997,-204.482422,-622.977661,1798.5,0.478537232,0
998,558.328613,233.776276,1795.5,0.479569763,0
999,-131.412033,557.911316,1795.5,0.479556382,0
1000,-293.319275,-132.477234,2145.5,0.479862213,0
1001,-147.872223,-228.258224,2148.5,0.479977041,0
1002,-80.7713013,-341.58078,2145.5,0.47999987,0
1003,-33.4249001,-366.66394,2148.5,0.479690611,0
1004,37.3732719,-345.101227,2148.5,0.479965627,0
1005,290.709167,-215.02597,2145.5,0.4799954,0
1006,-80.5300751,269.288239,2148.5,0.478401303,0
1007,-141.583923,346.301666,2145.5,0.479271919,0
1008,-81.0051041,269.785126,2145.5,0.478428781,0
1009,-194.036209,176.815857,2145.5,0.479856789,0
1010,-248.098923,149.146133,2145.5,0.479850799,0
1011,-390.073547,47.1031494,2148.5,0.478589267,0
1012,-303.154053,18.099577,2145.5,0.479998976,0
1013,-344.476074,26.6569233,2145.5,0.47982654,0
1014,343.969299,-417.236328,2154.5,0.479241312,0
1015,422.575806,129.098801,2154.5,0.479877681,0
1016,179.616089,485.518097,2154.5,0.479296952,0
1017,-175.217987,416.228027,2151.5,0.479984194,0
1018,-391.001282,47.1140785,2154.5,0.478882283,0
1019,-360.643585,-494.668762,2148.5,0.478772044,0
1020,-360.196564,-493.281555,2145.5,0.478568852,0
1021,557.623962,290.709839,2148.5,0.479958385,0
1022,504.157104,288.468536,2148.5,0.478878051,0
1023,503.549377,287.810272,2145.5,0.478464752,0
1024,-135.217361,671.692139,2148.5,0.479174525,0
1025,-347.371826,425.15451,2145.5,0.47999087,0
1026,-346.505829,-161.533371,2545.5,0.479598701,0
1027,-161.365173,-278.850769,2548.5,0.478439212,0
1028,-161.033218,-278.057648,2545.5,0.478309304,0
1029,235.983765,-104.471367,2545.5,0.479956597,0
1030,242.051468,84.8746414,2545.5,0.478973538,0
1031,214.884644,119.091675,2545.5,0.479853213,0
1032,-1.03451538,249.345673,2548.5,0.479991764,0
1033,-43.8873787,315.419708,2545.5,0.479770899,0
1034,-123.498184,238.307938,2548.5,0.479922891,0
1035,-232.585297,208.371216,2545.5,0.479682744,0
1036,-354.514923,11.7150087,2545.5,0.479697913,0
1037,-75.3017197,-409.667603,2554.5,0.479913116,0
1038,-25.4703693,-436.466278,2551.5,0.479997694,0
1039,63.4109535,-406.630646,2551.5,0.479911566,0
1040,356.567474,-235.694351,2554.5,0.479479045,0
1041,480.825989,187.882874,2551.5,0.479805171,0
1042,-126.1726,418.910553,2554.5,0.479930609,0
1043,-170.671921,503.519989,2554.5,0.47897613,0
1044,-410.89505,34.7669182,2551.5,0.479617059,0
1045,-463.40509,48.3821945,2551.5,0.478903085,0
1046,327.483734,-523.235474,2548.5,0.479866326,0
1047,578.24115,371.039398,2545.5,0.479985744,0
1048,221.96376,569.522095,2545.5,0.479987532,0
1049,-392.144073,518.660095,2545.5,0.479470193,0
1050,-168.69191,-328.560944,2945.5,0.479962051,0
1051,267.589874,-130.966156,2945.5,0.47890389,0
1052,282.961121,84.1582413,2945.5,0.47999844,0
1053,238.279343,152.180511,2945.5,0.479042977,0
1054,36.2610931,272.310394,2945.5,0.479877263,0
1055,-14.8248482,286.716797,2948.5,0.478725851,0
1056,-14.6714916,286.89151,2945.5,0.47796768,0
1057,-80.9472961,228.905975,2945.5,0.479959875,0
1058,-149.766312,270.701874,2948.5,0.479239047,0
1059,-270.932373,238.543518,2945.5,0.479434758,0
1060,-405.67453,1.16634595,2954.5,0.478339881,0
1061,-399.243347,-192.287491,2951.5,0.47849524,0
1062,-400.052521,-192.775589,2954.5,0.478510678,0
1063,-63.6662254,-476.879852,2954.5,0.47939533,0
1064,-12.7962265,-504.55542,2951.5,0.479548454,0
1065,94.5273285,-464.786774,2951.5,0.479500324,0
1066,422.382538,-248.890015,2951.5,0.47963658,0
1067,-98.1395035,486.203064,2951.5,0.479544669,0
1068,-538.600891,47.4336777,2951.5,0.479518682,0
1069,-476.65979,44.3099403,2951.5,0.479360402,0
1070,-405.256012,1.30345452,2951.5,0.478664815,0
1071,529.384949,255.260117,2948.5,0.479769856,0
1072,-154.656998,585.414001,2945.5,0.479994088,0
1073,907.308899,-118.887444,-2955.5,38.7484474,0
1074,906.443176,-119.813179,-2952.5,38.6974182,0
1075,27.1392651,901.852356,-2544.5,38.831398,0
1076,794.172668,-197.364822,-2547.5,38.7933388,0
1077,31.0817223,905.444214,-2555.5,38.8342438,0
1078,-102.587418,793.85553,-2147.5,38.7255936,0
1079,-104.492081,801.394836,-2144.5,38.7073402,0
1080,595.250122,-619.544861,-2144.5,38.7997398,0
1081,-543.17334,785.661926,-2152.5,38.8586884,0
1082,696.211487,473.069183,-1797.5,38.8776474,0
1083,-503.779358,625.520996,-1794.5,38.8116684,0
1084,824.272461,-584.300049,-1802.5,38.7783165,0
1085,702.36261,298.395386,-1497.5,38.6646881,0
1086,696.794861,295.05069,-1494.5,38.7511635,0
1087,485.273285,-667.320068,-777.246277,0.000148164268,9.72000027
1088,-558.683899,-604.627502,-585.400146,0.000126857063,9.72000027
1089,824.447998,-3.3636868,-640.972778,0.000140770368,9.72000027
1090,818.508545,-0.269892603,-644.408447,7.2827992e-05,9.72000027
1091,-206.966309,-792.635254,-444.832703,8.09238845e-05,9.72000027
1092,763.240967,-307.287903,-450.550293,0.000121752455,9.72000027
1093,-404.337189,717.475769,-454.370331,0.000130701563,9.72000027
1094,815.937439,63.6681023,-286.41925,0.00010624835,9.72000027
1095,-708.936218,419.145569,-231.881012,0.000130794753,9.72000027
1096,-136.177811,-812.427124,-10.4862299,0.000132918503,9.72000027
1097,-756.051147,-313.809021,127.305954,0.00010822327,9.72000027
1098,-574.092529,-580.009949,87.8922577,7.93701765e-05,9.72000027
1099,449.486389,-691.885986,233.451736,0.000147740866,9.72000027
1100,444.948486,-686.90564,229.198868,7.18553856e-05,9.72000027
1101,819.690674,-61.3454094,232.830322,0.000112706104,9.72000027
1102,-820.222534,-13.5017042,367.701355,9.38382072e-05,9.72000027
1103,-508.140839,647.298584,812.657715,0.000123410136,9.72000027
1104,18.2978077,821.789368,1049.07495,0.000112820155,9.72000027
1105,-693.872131,437.038361,1000.80151,9.04355184e-05,9.72000027
1106,696.455444,-744.687988,-985.800232,8.98053186e-05,9.72000027
1107,1013.91931,-137.087952,-827.453125,0.00012226963,9.72000027
1108,-665.265137,-774.068115,-729.056763,0.000127089166,9.72000027
1109,-333.519684,-968.987915,-570.818604,0.000137179755,9.72000027
1110,-329.41684,-963.993835,-571.993469,8.15863314e-05,9.72000027
1111,964.325317,-328.747742,-564.335205,8.24905219e-05,9.72000027
1112,-523.432617,880.926025,-574.051941,0.000136466857,9.72000027
1113,-327.431519,-961.667053,-570.159485,8.29677811e-05,9.72000027
1114,961.114685,-328.546356,-567.452576,8.14553132e-05,9.72000027
1115,1021.75879,-52.9752998,-365.541656,0.000122143712,9.72000027
1116,-837.305664,578.495972,-287.560059,9.99255135e-05,9.72000027
1117,-83.0226898,-1015.29138,-17.070034,8.11761856e-05,9.72000027
1118,-683.977539,-751.734558,103.429771,8.71470329e-05,9.72000027
1119,-993.718628,-249.53006,179.537247,0.00013526548,9.72000027
1120,-987.095703,-252.329605,177.412766,8.26253308e-05,9.72000027
1121,589.694092,-833.664551,278.680786,0.000131465742,9.72000027
1122,1006.42981,-172.618469,286.975922,0.000131296983,9.72000027
1123,1001.1983,-168.786865,284.872345,7.78070025e-05,9.72000027
1124,-1021.07568,-19.526083,456.190704,0.000105008075,9.72000027
1125,-618.784546,814.541626,1005.49841,0.000120244127,9.72000027
1126,-812.749207,258.735748,1214.5,38.8658981,0
1127,113.684509,935.752747,1225.5,38.8791161,0
1128,-873.433716,501.45874,1222.5,38.8037186,0
1129,413.975067,-803.917664,1494.5,38.8682518,0
1130,700.821655,536.151367,1497.5,38.7209663,0
1131,701.585022,537.611755,1494.5,38.7103539,0
1132,414.452484,-809.164368,1505.5,38.8466454,0
1133,709.339722,539.613159,1505.5,38.8152618,0
1134,-37.9765778,-880.750732,1794.5,38.8605728,0
1135,-41.1726646,-885.706543,1805.5,38.7961769,0
1136,-768.370667,-219.835022,2147.5,38.7882957,0
1137,-264.118805,-735.80719,2144.5,38.8682632,0
1138,-483.226868,669.394165,2147.5,38.8290329,0
1139,812.095947,260.066071,2547.5,38.8683281,0
1140,-130.762436,801.222168,2544.5,38.8335533,0
1141,-915.874023,-179.607101,2552.5,38.8789711,0
1142,-343.490662,-867.550903,2552.5,38.8800011,0
1143,-419.200897,840.243408,2552.5,38.8181915,0
1144,-376.671539,-737.127075,2947.5,38.872097,0
1145,788.350586,319.251892,2947.5,38.7514915,0
1146,643.968201,461.420441,2947.5,38.8384895,0
1147,-430.842743,616.723145,2947.5,38.8632851,0
1148,953.994507,252.505249,2955.5,38.6884499,0
1149,950.186157,251.882416,2952.5,38.7623863,0
1150,-115.654625,938.062195,2955.5,38.8796539,0
